Time,Distance[km],Battery SOC[%],Motor RPS,Motor RPM,Speed[km/h],Motor Torque,SOC Voltage[V],Electric_consumption_current[A],Electirc Power[W]
6587,147.612622,86.8992896,86.8804519,5212.82712,83.918904,-6.10272355,900.506965,43869.0222,-3688.15907
6588,147.635904,86.8973421,86.6259352,5197.55611,83.6730631,-33.1537725,900.504411,43869.2316,-18803.0465
6589,147.6591,86.8953948,86.2766008,5176.59605,83.3356367,-31.5019126,900.501857,43869.441,-17820.32
6590,147.682197,86.8934476,85.8750951,5152.5057,82.9478174,-42.5706915,900.499304,43869.6504,-23837.943
6591,147.70517,86.8915009,85.3477503,5120.86502,82.4384486,-58.3697148,900.496752,43869.8598,-32537.946
6592,147.727988,86.8895543,84.7303925,5083.82355,81.842135,-64.2930294,900.494199,43870.0691,-35637.5112
6593,147.750629,86.8876081,84.017801,5041.06806,81.1538341,-78.4617161,900.491647,43870.2785,-43295.2617
6594,147.773067,86.8856621,83.2262116,4993.57269,80.389228,-83.8834048,900.489096,43870.4878,-45901.9895
6595,147.795281,86.8837163,82.3431052,4940.58631,79.5362246,-98.1497338,900.486544,43870.697,-53224.3119
6596,147.817253,86.8817706,81.445772,4886.74632,78.6694794,-91.5947412,900.483993,43870.9063,-49104.6193
6597,147.839015,86.8798239,80.8426954,4850.56172,78.0869602,-40.9400084,900.48144,43871.1157,-21573.591
6598,147.860659,86.8778764,80.5233506,4831.40104,77.7785012,-23.0869851,900.478887,43871.3251,-12260.9263
6599,147.88224,86.8759285,80.3671088,4822.02653,77.6275853,-4.69164455,900.476332,43871.5347,-2595.28838
6600,147.903799,86.8739799,80.3618969,4821.71382,77.6225511,22.2565378,900.473777,43871.7442,11809.0369
6601,147.92538,86.8720303,80.5437443,4832.62466,77.7981996,75.7070416,900.471221,43871.954,40025.7966
6602,147.947044,86.870079,80.9868391,4859.21035,78.2261904,140.644785,900.468662,43872.1638,74775.1313
6603,147.968839,86.8681277,81.4364888,4886.18933,78.6605126,92.7922346,900.466104,43872.3737,49746.2602
6604,147.990731,86.8661773,81.7384567,4904.3074,78.9521872,69.9993671,900.463546,43872.5835,37499.9835
6605,148.01269,86.8642275,81.9218341,4915.31004,79.1293136,39.4520572,900.46099,43872.7933,21076.5765
6606,148.034679,86.8622786,81.9625177,4917.75106,79.1686104,5.07610115,900.458434,43873.0029,2873.10405
6607,148.056668,86.8603301,81.9444772,4916.66863,79.1511849,8.06252899,900.455879,43873.2125,4521.00429
6608,148.078648,86.8583818,81.8822272,4912.93363,79.0910569,-6.4723595,900.453324,43873.4221,-3643.52331
6609,148.100589,86.856434,81.6266705,4897.60023,78.8442115,-34.9304785,900.450771,43873.6316,-18610.1522
6610,148.122437,86.8544867,81.2123173,4872.73904,78.4439826,-45.0802693,900.448217,43873.8411,-23856.6243
6611,148.144164,86.8525395,80.7420579,4844.52347,77.9897533,-48.7800185,900.445664,43874.0506,-25676.1518
6612,148.165775,86.850592,80.379465,4822.7679,77.6395203,-25.8454927,900.44311,43874.2601,-13643.0736
6613,148.187308,86.8486442,80.1445204,4808.67122,77.4125844,-17.8288005,900.440556,43874.4697,-9494.29659
6614,148.208786,86.8466962,79.954135,4797.2481,77.2286887,-15.0486715,900.438002,43874.6792,-8048.13284
6615,148.230232,86.8447474,79.9502972,4797.01783,77.2249818,35.5614509,900.435447,43874.8889,18542.9049
6616,148.251713,86.8427971,80.2224858,4813.34915,77.4878921,102.009557,900.432889,43875.0987,53902.024
6617,148.273312,86.8408447,80.8320074,4849.92044,78.0766365,173.687806,900.430329,43875.3088,91475.2169
6618,148.295088,86.8388923,81.442733,4886.56398,78.666544,119.446494,900.427769,43875.5188,64038.6975
6619,148.316986,86.8369418,81.7309547,4903.85728,78.9449409,43.5076455,900.425212,43875.7287,23172.1266
6620,148.338926,86.8349927,81.7841981,4907.05189,78.9963694,6.97278738,900.422656,43875.9384,3913.65694
6621,148.360813,86.8330458,81.2114926,4872.68956,78.4431861,-103.466449,900.420103,43876.1479,-55346.0348
6622,148.382457,86.8311004,80.1001311,4806.00787,77.3697082,-122.525692,900.417552,43876.3572,-64597.4049
6623,148.403795,86.8291551,78.9572929,4737.43757,76.2658266,-124.400183,900.415001,43876.5665,-64642.774
6624,148.424829,86.8272096,77.8784496,4672.70697,75.2237585,-87.6030746,900.41245,43876.7759,-44886.7714
6625,148.445646,86.8252623,77.3791772,4642.75063,74.7415052,-26.8168491,900.409897,43876.9854,-13597.0494
6626,148.466386,86.823314,77.2709593,4636.25756,74.6369761,10.0277794,900.407342,43877.195,5227.25494
6627,148.487152,86.8213632,77.62259,4657.3554,74.9766206,152.679806,900.404784,43877.4049,77646.6055
6628,148.508076,86.8194102,78.3534503,4701.20702,75.6825676,179.383931,900.402223,43877.6151,91512.3715
6629,148.529197,86.8174571,79.087121,4745.22726,76.3912292,177.355624,900.399662,43877.8253,91347.6346
6630,148.550515,86.815504,79.8115328,4788.69197,77.0909475,175.568609,900.397101,43878.0354,91279.8317
6631,148.572025,86.8135509,80.5288693,4831.73216,77.7838317,174.24651,900.394541,43878.2456,91419.4923
6632,148.593727,86.8115978,81.2398477,4874.39086,78.4705746,172.936128,900.39198,43878.4558,91547.1009
6633,148.615619,86.8096447,81.9445193,4916.67116,79.1512256,171.637371,900.389419,43878.666,91662.955
6634,148.6377,86.8076916,82.642935,4958.5761,79.8258339,170.350143,900.386858,43878.8762,91767.3455
6635,148.659967,86.8057384,83.3351454,5000.10872,80.4944485,169.074353,900.384296,43879.0864,91863.6588
6636,148.682418,86.8037853,84.0212008,5041.27205,81.157118,167.809906,900.381735,43879.2966,91948.9104
6637,148.705053,86.8018321,84.7011512,5082.06907,81.8138905,166.556712,900.379174,43879.5068,92020.6545
6638,148.72787,86.7998789,85.3750463,5122.50278,82.4648141,165.314677,900.376613,43879.717,92080.4154
6639,148.750866,86.7979257,86.0429353,5162.57612,83.1099364,164.083713,900.374052,43879.9272,92129.3382
6640,148.774042,86.7959725,86.7048674,5202.29204,83.7493048,162.863727,900.371491,43880.1374,92168.7836
6641,148.797393,86.7940193,87.3608912,5241.65347,84.3829662,161.654631,900.36893,43880.3476,92198.3817
6642,148.82092,86.792066,88.0110551,5280.6633,85.0109676,160.456335,900.366369,43880.5578,92217.6027
6643,148.844621,86.7901128,88.6554071,5319.32443,85.6333552,159.26875,900.363808,43880.7681,92226.7122
6644,148.868494,86.7881596,89.2939951,5357.63971,86.2501753,158.091789,900.361246,43880.9783,92224.3179
6645,148.892537,86.7862063,89.9268665,5395.61199,86.8614736,156.925365,900.358685,43881.1885,92210.3949
6646,148.916709,86.7842561,90.0569282,5403.41569,86.9871018,-41.8752124,900.356128,43881.3985,-24594.5097
6647,148.940764,86.78231,89.1419898,5348.51939,86.1033514,-110.860362,900.353576,43881.6079,-65021.5033
6648,148.964534,86.7803645,88.0425319,5282.55192,85.0413715,-112.278824,900.351025,43881.8173,-65050.7511
6649,148.988009,86.778419,86.9379015,5216.27409,83.9743953,-113.703961,900.348474,43882.0268,-65059.2695
6650,149.011186,86.7764734,85.8280616,5149.6837,82.9023872,-115.135818,900.345923,43882.2362,-65043.5296
6651,149.034065,86.7745278,84.7129751,5082.77851,81.8253113,-116.574444,900.343372,43882.4456,-65001.8838
6652,149.056644,86.7725823,83.5926045,5015.55627,80.7431315,-118.019887,900.340821,43882.655,-64938.8392
6653,149.078922,86.7706367,82.4669118,4948.01471,79.6558109,-119.472196,900.33827,43882.8645,-64853.243
6654,149.100897,86.7686911,81.3358588,4880.15153,78.5633129,-120.931421,900.335719,43883.0739,-64742.6534
6655,149.122568,86.7667455,80.1994069,4811.96441,77.4655999,-122.397612,900.333167,43883.2834,-64610.016
6656,149.143957,86.7647987,79.4600327,4767.60196,76.7514293,6.04482668,900.330615,43883.4929,3285.84148
6657,149.165307,86.7628476,79.7891637,4787.34982,77.069341,147.983413,900.328056,43883.703,77411.2016
6658,149.186806,86.7608945,80.4795091,4828.77055,77.7361541,174.337484,900.325495,43883.9133,91410.2333
6659,149.208495,86.7589411,81.1909252,4871.45551,78.4233197,173.026296,900.322934,43884.1236,91538.665
6660,149.230373,86.7569877,81.8960309,4913.76185,79.1043901,171.726738,900.320373,43884.3338,91655.3219
6661,149.252441,86.7550343,82.5948772,4955.69263,79.7794144,170.438717,900.317811,43884.5442,91760.4952
6662,149.274695,86.7530809,83.2875148,4997.25089,80.4484416,169.162139,900.31525,43884.7545,91857.3506
6663,149.297134,86.7511275,83.9739939,5038.43963,81.1115202,167.896912,900.312688,43884.9648,91943.3804
6664,149.319756,86.7491741,84.6543645,5079.26187,81.7686987,166.642943,900.310127,43885.1751,92016.1179
6665,149.34256,86.7472207,85.3286764,5119.72058,82.4200248,165.40014,900.307566,43885.3854,92076.6379
6666,149.365545,86.7452672,85.9969789,5159.81873,83.0655465,164.168413,900.305004,43885.5957,92126.3007
6667,149.388677,86.743316,86.3065121,5178.39072,83.3645284,3.19519576,900.302446,43885.8058,1937.18907
6668,149.411801,86.7413679,85.9757294,5158.54376,83.0450213,-53.5097899,900.299891,43886.0156,-30012.8671
6669,149.434809,86.73942,85.5723199,5134.33919,82.6553631,-27.3462683,900.297337,43886.2253,-15395.4219
6670,149.45774,86.7374715,85.3832493,5122.99496,82.4727374,-6.27814874,900.294782,43886.4351,-3716.50507
6671,149.480643,86.7355223,85.3641912,5121.85147,82.454329,20.6700456,900.292226,43886.645,11741.2155
6672,149.503564,86.733572,85.5323933,5131.9436,82.6167975,73.4764749,900.289669,43886.855,41215.9455
6673,149.526556,86.7316206,85.8658689,5151.95213,82.9389057,99.6085929,900.28711,43887.0651,56306.4309
6674,149.549649,86.7296686,86.2808754,5176.85252,83.3397656,112.542686,900.284551,43887.2753,63917.5637
6675,149.572855,86.7277167,86.6900467,5201.4028,83.7349892,100.068655,900.281991,43887.4855,57103.0287
6676,149.596169,86.7257646,87.1057047,5226.34228,84.1364785,112.769203,900.279432,43887.6957,64649.0134
6677,149.619601,86.7238123,87.5609311,5253.65587,84.5761873,119.125282,900.276872,43887.906,68615.3127
6678,149.64314,86.7218611,87.8537325,5271.22395,84.8590078,47.4023307,900.274313,43888.1161,27149.1679
6679,149.666725,86.7199112,87.9199552,5275.19731,84.9229731,11.2444933,900.271756,43888.3261,6764.40487
6680,149.690298,86.7179626,87.7465112,5264.79067,84.7554414,-27.6256057,900.269201,43888.5359,-15956.0501
6681,149.713811,86.716014,87.5515411,5253.09247,84.5671174,-6.42874191,900.266646,43888.7458,-3913.65054
6682,149.737296,86.7140647,87.5288456,5251.73073,84.5451955,20.3060527,900.26409,43888.9557,11853.1449
6683,149.760789,86.7121148,87.600682,5256.04092,84.6145832,35.0393773,900.261533,43889.1657,20062.6018
6684,149.784312,86.7101643,87.7646434,5265.87861,84.7729556,61.2700953,900.258976,43889.3758,35137.0551
6685,149.807883,86.7082139,87.9202817,5275.2169,84.9232885,37.0128153,900.256418,43889.5858,21254.7715
6686,149.831471,86.7062648,87.8460238,5270.76143,84.8515618,-20.3208601,900.253863,43889.7958,-11906.1412
6687,149.854999,86.7043165,87.507842,5250.47052,84.5249078,-38.0350592,900.251308,43890.0056,-21732.3615
6688,149.878415,86.7023688,87.0042024,5220.25215,84.0384362,-56.1154539,900.248754,43890.2154,-31867.309
6689,149.901666,86.7004217,86.2713717,5176.2823,83.3305859,-86.0998081,900.246201,43890.4251,-48838.8241
6690,149.924694,86.6984752,85.3659516,5121.9571,82.4560294,-97.5046737,900.243649,43890.6347,-54796.7631
6691,149.947482,86.6965284,84.5232059,5071.39235,81.6420109,-78.5253806,900.241096,43890.8444,-43589.0226
6692,149.970067,86.6945811,83.8554295,5031.32577,80.9969974,-60.014337,900.238543,43891.0542,-32885.5604
6693,149.992502,86.6926331,83.4211602,5005.26961,80.5775313,-29.735411,900.235988,43891.264,-16266.8463
6694,150.014847,86.6906845,83.1596382,4989.57829,80.324924,-18.9523581,900.233433,43891.4739,-10495.1622
6695,150.037132,86.6887358,82.959455,4977.5673,80.1315645,-15.142202,900.230878,43891.6838,-8441.14041
6696,150.059373,86.6867868,82.8440713,4970.64428,80.020114,-1.90516263,900.228322,43891.8937,-1103.64425
6697,150.081603,86.684837,82.8963323,4973.77994,80.0705935,43.3688899,900.225766,43892.1038,23431.5317
6698,150.103873,86.682886,83.139471,4988.36826,80.3054443,85.2494186,900.223207,43892.3139,46612.4264
6699,150.126224,86.6809345,83.4650774,5007.90465,80.6199515,86.181225,900.220649,43892.5242,47312.1806
6700,150.148671,86.6789823,83.8877937,5033.26762,81.0282584,125.3307,900.218089,43892.7345,69155.5794
6701,150.171255,86.6770291,84.478668,5068.72008,81.5989912,163.558521,900.215528,43892.9449,90200.1441
6702,150.194012,86.6750753,85.1535725,5109.21435,82.2508898,165.722868,900.212966,43893.1553,92061.9271
6703,150.216949,86.6731215,85.8212594,5149.27556,82.8958168,159.57399,900.210404,43893.3658,89475.56
6704,150.24005,86.6711687,86.3317611,5179.90566,83.3889167,104.336431,900.207843,43893.5762,59302.2694
6705,150.263261,86.6692169,86.6691032,5200.14619,83.7147596,77.0687706,900.205284,43893.7865,43838.0987
6706,150.286559,86.6672651,87.0124681,5220.74809,84.0464201,101.285912,900.202725,43893.9968,58010.8921
6707,150.309969,86.6653122,87.5230627,5251.38376,84.5396097,150.937418,900.200164,43894.2072,86469.9592
6708,150.333535,86.6633585,88.143583,5288.61498,85.1389779,156.963657,900.197602,43894.4176,90423.796
6709,150.35727,86.6614047,88.7819591,5326.91755,85.7555934,159.035506,900.19504,43894.6281,92227.3382
6710,150.381177,86.6594508,89.4194146,5365.16487,86.3713195,157.860633,900.192478,43894.8387,92222.3314
6711,150.40508,86.6575038,88.5607921,5313.64753,85.5419654,-111.610192,900.189925,43895.0484,-65039.5453
6712,150.428694,86.6555576,87.4586015,5247.51609,84.4773458,-113.032181,900.187373,43895.2581,-65057.8606
6713,150.452012,86.6536115,86.3512188,5181.07313,83.4077112,-114.460868,900.184822,43895.4678,-65055.2863
6714,150.475031,86.6516654,85.238607,5114.31642,82.3330257,-115.896301,900.18227,43895.6775,-65024.1376
6715,150.497752,86.6497192,84.1207288,5047.24373,81.2532533,-117.338529,900.179718,43895.8872,-64971.2052
6716,150.520172,86.647773,83.0146907,4980.88144,80.1849174,-98.1278502,900.177166,43896.0969,-53643.8849
6717,150.542348,86.6458254,82.3678104,4942.06862,79.5600877,-43.3423688,900.174612,43896.3068,-23266.593
6718,150.564405,86.6438766,82.0949593,4925.69756,79.2965375,-11.8633383,900.172057,43896.5168,-6595.17226
6719,150.586422,86.6419271,82.0531745,4923.19047,79.256177,17.5424216,900.169501,43896.7268,9595.32232
6720,150.608445,86.639977,82.1217183,4927.3031,79.3223843,33.7479216,900.166943,43896.937,18107.7947
6721,150.630494,86.6380266,82.2404935,4934.42961,79.4371107,41.6024213,900.164386,43897.1471,22304.6697
6722,150.652579,86.636076,82.3835555,4943.01333,79.5752961,45.4168852,900.161828,43897.3573,24385.5032
6723,150.674704,86.6341253,82.5383604,4952.30163,79.7248241,47.2790012,900.15927,43897.5675,25438.9718
6724,150.696867,86.6321749,82.65115,4959.069,79.8337689,28.661845,900.156713,43897.7777,15541.4564
6725,150.719051,86.6302248,82.7060193,4962.36116,79.8867679,19.6189111,900.154156,43897.9879,10787.3088
6726,150.741241,86.6282752,82.6840689,4961.04413,79.8655657,-2.91818676,900.1516,43898.198,-1681.03037
6727,150.7634,86.6263262,82.4483519,4946.90111,79.6378838,-33.4056466,900.149044,43898.408,-18002.23
6728,150.785476,86.6243776,82.1046398,4926.27839,79.305888,-32.3142709,900.146489,43898.618,-17353.2741
6729,150.807454,86.6224292,81.7042637,4902.25582,78.9191598,-44.0220532,900.143934,43898.828,-23436.3184
6730,150.82932,86.6204807,81.3024459,4878.14675,78.5310389,-36.1966232,900.141379,43899.038,-19198.8127
6731,150.85108,86.6185323,80.8815003,4852.89002,78.1244423,-45.6155446,900.138824,43899.248,-24042.3523
6732,150.872712,86.6165842,80.3452259,4820.71355,77.6064483,-61.2353467,900.13627,43899.458,-32161.7086
6733,150.894193,86.6146361,79.7872088,4787.23253,77.0674527,-54.6858123,900.133715,43899.6679,-28472.0506
6734,150.915543,86.6126876,79.3943934,4763.66361,76.6880275,-27.9723617,900.13116,43899.8779,-14547.9703
6735,150.936828,86.610738,79.3290289,4759.74173,76.624891,28.0054165,900.128604,43900.0881,14552.2785
6736,150.958135,86.608787,79.5302957,4771.81774,76.8192971,78.6939173,900.126046,43900.2984,41113.718
6737,150.97951,86.6068356,79.7891874,4787.35124,77.0693638,62.803424,900.123487,43900.5087,32771.8998
6738,151.000947,86.6048845,79.9991847,4799.95108,77.2722028,55.3159599,900.120929,43900.719,28881.762
6739,151.022428,86.6029341,80.0885858,4805.31515,77.3585564,11.9770687,900.118371,43900.9292,6468.94359
6740,151.043917,86.6009842,80.0930947,4805.58568,77.3629117,11.2090719,900.115815,43901.1394,6066.67095
6741,151.065407,86.5990343,80.0952319,4805.71391,77.364976,10.842348,900.113258,43901.3496,5873.9943
6742,151.086902,86.5970841,80.1449686,4808.69812,77.4130173,30.5777291,900.110701,43901.5598,16033.5274
6743,151.108415,86.5951339,80.2068188,4812.40913,77.4727592,20.1087572,900.108143,43901.77,10681.2525
6744,151.12994,86.5931838,80.2363491,4814.18094,77.5012828,15.1124926,900.105586,43901.9803,8113.18126
6745,151.151465,86.591234,80.1992385,4811.95431,77.4654373,-4.72768505,900.10303,43902.1904,-2608.28037
6746,151.172938,86.5892855,79.7623064,4785.73838,77.0433991,-71.5708603,900.100475,43902.4005,-37431.6235
6747,151.194203,86.5873388,78.6926575,4721.55945,76.0102121,-124.912311,900.097922,43902.6103,-64687.6475
6748,151.215163,86.5853924,77.5394169,4652.36502,74.8962827,-127.144086,900.09537,43902.8202,-64862.7944
6749,151.235812,86.5834459,76.37736,4582.6416,73.7738375,-129.392923,900.092818,43903.03,-65005.7276
6750,151.256147,86.5814994,75.2064054,4512.38433,72.642798,-131.658979,900.090265,43903.2399,-65114.8694
6751,151.276168,86.5795529,74.0264711,4441.58827,71.5030848,-133.942413,900.087713,43903.4497,-65184.3616
6752,151.295871,86.5776064,72.8374738,4370.24843,70.3546176,-136.243386,900.085161,43903.6596,-65219.7568
6753,151.315253,86.5756599,71.6393294,4298.35976,69.1973151,-138.56206,900.082608,43903.8694,-65221.9545
6754,151.334313,86.5737134,70.4319528,4225.91717,68.0310951,-140.898601,900.080056,43904.0793,-65191.7486
6755,151.353047,86.5717669,69.2152579,4152.91547,66.8558744,-143.253174,900.077504,43904.2891,-65127.0079
6756,151.371454,86.5698203,68.0001143,4080.00686,65.6821522,-118.112661,900.074951,43904.499,-52853.065
6757,151.389661,86.5678701,67.9652539,4077.91523,65.6484801,139.544461,900.072394,43904.7093,62324.9907
6758,151.408001,86.565916,68.7807639,4126.84583,66.4361913,205.848594,900.069832,43904.92,92289.2588
6759,151.42657,86.5639617,69.6367286,4178.20372,67.2629782,203.482193,900.067269,43905.1307,92322.7624
6760,151.445368,86.5620074,70.4817955,4228.90773,68.0792387,201.14592,900.064707,43905.3414,92328.4895
6761,151.464391,86.560053,71.3160959,4278.96575,68.8850999,198.839412,900.062144,43905.5521,92312.0913
6762,151.483637,86.5580987,72.1397602,4328.38561,69.6806874,196.562308,900.059581,43905.7629,92283.3963
